id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
41,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,1266.9750469348264,1340.2603410524734,1257.6897528171794,1257.6897528171794
41,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,1280.8515175230618,1368.0132822289443,1257.6897528171794,1257.6897528171794
32,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,1283.012332471808,1368.669653344082,1275.012255071781,1283.012332471808
43,COMP_M,4,4_21,4_(19-21),42,44,36,36,4_19,92.70082644628098,1283.8282355673534,1376.5290620136343,1283.8282355673534,1283.8282355673534
43,COMP_M,4,4_22,4_(19-22),42,41,36,36,4_19,82.699173553719,1283.8282355673534,1366.5274091210724,1283.8282355673534,1283.8282355673534
44,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,1287.0000823349333,1389.91425399162,1279.0,1287.0000823349333
45,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,1290.0000909291998,1344.6419018479749,1282.0,1290.0000909291998
43,COMP_M,4,4_20,4_(19-20),42,39,36,4,4_19,51.729166666666664,1290.828289633327,1342.5574562999936,1283.8282355673534,1290.828289633327
35,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,1295.9264604163661,1373.5143647764223,1291.9264099021796,1295.9264604163661
35,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,1301.9265829495794,1338.966163857612,1291.9264099021796,1301.9265829495794
47,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,1307.0000469348265,1359.6897528171794,1300.0,1307.0000469348265
46,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,1311.0001357058136,1419.8025309153945,1295.0,1311.0001357058136
42,COMP_M,8,8_39,8_(38-39),73,74,11,11,8_38,49.84016973125884,1311.7256923191685,1361.5658620504273,1311.7256923191685,1311.7256923191685
42,COMP_M,8,8_40,8_(38-40),73,75,11,11,8_38,75.6082036775106,1311.7256923191685,1387.333895996679,1311.7256923191685,1311.7256923191685
48,COMP_M,7,7_29,M.USER.APP.7,10,56,6,49,None,92.19783616692426,1330.0001160248798,1422.197952191804,1323.0,1330.0001160248798
45,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,1344.6419018479749,1404.154551648241,1344.6419018479749,1344.6419018479749
45,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,1344.6419018479749,1411.2637393979082,1344.6419018479749,1344.6419018479749
45,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,1356.642026206215,1426.922727960601,1344.6419018479749,1356.642026206215
38,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,1357.191097156281,1389.9509537871054,1352.191056710441,1357.191097156281
50,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,1359.00005801244,1419.745475527715,1356.0,1359.00005801244
47,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,1359.6897528171794,1421.8412234054147,1359.6897528171794,1359.6897528171794
47,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,1359.6897528171794,1432.9750469348264,1359.6897528171794,1359.6897528171794
47,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,1359.6897528171794,1410.4132822289441,1359.6897528171794,1359.6897528171794
49,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,1360.0000454646,1411.423604361843,1356.0,1360.0000454646
38,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,1360.1911254677211,1412.5244588010544,1352.191056710441,1360.1911254677211
47,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,1368.0132822289443,1455.1750469348267,1359.6897528171794,1359.6897528171794
51,COMP_M,4,4_19,M.USER.APP.4,4,38,6,4,None,47.495370370370374,1369.0000454646,1416.4954158349703,1366.0,1369.0000454646
35,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,1373.5143647764223,1414.012255071781,1373.5143647764223,1373.5143647764223
44,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,1389.91425399162,1500.413255987628,1389.91425399162,1389.91425399162
38,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,1412.5244588010544,1445.523264057924,1412.5244588010544,1412.5244588010544
38,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,1414.524492158481,1468.929254063243,1412.5244588010544,1414.524492158481
49,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,1416.4236533669896,1499.1228269207086,1411.423604361843,1416.4236533669896
51,COMP_M,4,4_20,4_(19-20),38,39,4,4,4_19,51.729166666666664,1416.4954158349703,1468.224582501637,1416.4954158349703,1416.4954158349703
51,COMP_M,4,4_21,4_(19-21),38,40,4,4,4_19,64.91203703703704,1416.4954158349703,1481.4074528720073,1416.4954158349703,1416.4954158349703
35,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,1422.012332471808,1507.669653344082,1414.012255071781,1422.012332471808
50,COMP_M,7,7_30,7_(29-30),64,57,1,4,7_29,43.18402777777778,1425.7455745326483,1468.9296023104262,1419.745475527715,1425.7455745326483
46,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,1426.8026410375278,1517.191056710441,1419.8025309153945,1426.8026410375278
49,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,1426.922727960601,1497.203429714987,1411.423604361843,1411.423604361843
52,COMP_M,5,5_23,M.USER.APP.5,8,50,24,3,None,91.28971962616822,1460.0000623347732,1551.2897819609416,1450.0,1460.0000623347732
49,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,1468.224582501637,1519.9537491683038,1411.423604361843,1418.4236584278165
48,COMP_M,7,7_30,7_(29-30),56,57,49,4,7_29,43.18402777777778,1468.9296023104262,1512.113630088204,1422.197952191804,1433.1981006992041
50,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,1472.9296566554262,1554.9264099021796,1468.9296023104262,1472.9296566554262
50,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,1474.9297059040796,1505.6567934804543,1468.9296023104262,1474.9297059040796
51,COMP_M,4,4_22,4_(19-22),38,41,4,36,4_19,82.699173553719,1499.1228269207086,1581.8220004744276,1416.4954158349703,1423.495464840117
54,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,1505.00005801244,1565.745475527715,1502.0,1505.00005801244
53,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,1506.0000454646,1557.423604361843,1502.0,1506.0000454646
48,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,1518.1137336818574,1548.8408212582322,1512.113630088204,1518.1137336818574
55,COMP_M,9,9_41,M.USER.APP.9,13,81,32,23,None,52.68970588235294,1522.0000469348265,1574.6897528171794,1515.0,1522.0000469348265
46,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,1522.191097156281,1554.9509537871054,1517.191056710441,1522.191097156281
46,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,1525.1911254677211,1577.5244588010544,1517.191056710441,1525.1911254677211
52,COMP_M,5,5_24,5_(23-24),50,51,3,3,5_23,35.085669781931465,1551.2897819609416,1586.375451742873,1551.2897819609416,1551.2897819609416
48,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,1554.9264099021796,1636.9231631489329,1512.113630088204,1516.113684433204
53,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,1557.423604361843,1627.704306116229,1557.423604361843,1557.423604361843
50,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,1558.9264604163661,1636.5143647764223,1554.9264099021796,1558.9264604163661
52,COMP_M,5,5_25,5_(23-25),50,52,3,38,5_23,32.77435064935065,1561.2899308258216,1594.0642814751723,1551.2897819609416,1561.2899308258216
53,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,1564.4236584278165,1616.1528250944832,1557.423604361843,1564.4236584278165
50,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,1564.9265829495794,1601.966163857612,1554.9264099021796,1564.9265829495794
54,COMP_M,7,7_30,7_(29-30),64,57,1,4,7_29,43.18402777777778,1571.7455745326483,1614.9296023104262,1565.745475527715,1571.7455745326483
55,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,1574.6897528171794,1636.8412234054147,1574.6897528171794,1574.6897528171794
55,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,1574.6897528171794,1647.9750469348264,1574.6897528171794,1574.6897528171794
55,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,1574.6897528171794,1625.4132822289441,1574.6897528171794,1574.6897528171794
55,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,1574.6897528171794,1661.8515175230618,1574.6897528171794,1574.6897528171794
46,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,1577.5244588010544,1610.523264057924,1577.5244588010544,1577.5244588010544
46,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,1579.524492158481,1633.929254063243,1577.5244588010544,1579.524492158481
53,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,1581.8220004744276,1664.5211740281466,1557.423604361843,1562.4236533669896
56,COMP_M,1,1_2,M.USER.APP.1,1,17,45,12,None,41.89021956087824,1594.0000515826932,1635.8902711435715,1587.0,1594.0000515826932
57,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,1598.0000927501599,1700.9142644068465,1587.0,1598.0000927501599
58,COMP_M,6,6_26,M.USER.APP.6,9,53,31,3,None,64.30841121495327,1608.0000510407733,1672.3084622557267,1604.0,1608.0000510407733
60,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,1620.0000469348265,1672.6897528171794,1613.0,1620.0000469348265
54,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,1620.9297059040796,1651.6567934804543,1614.9296023104262,1620.9297059040796
59,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,1623.0001357058136,1731.8025309153945,1607.0,1623.0001357058136
56,COMP_M,1,1_3,1_(2-3),17,18,12,12,1_2,43.666666666666664,1635.8902711435715,1679.5569378102382,1635.8902711435715,1635.8902711435715
50,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,1636.5143647764223,1677.012255071781,1636.5143647764223,1636.5143647764223
54,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,1636.9231631489329,1718.9199163956862,1614.9296023104262,1618.9296566554262
48,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,1642.8903389899979,1720.478243350054,1636.9231631489329,1642.8903389899979
56,COMP_M,1,1_9,1_(2-9),17,24,12,25,1_2,28.83468559837728,1644.8903350275712,1673.7250206259484,1635.8902711435715,1644.8903350275712
56,COMP_M,1,1_4,1_(2-4),17,19,12,16,1_2,22.076262083780883,1646.8904011384914,1668.9666632222722,1635.8902711435715,1646.8904011384914
48,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,1646.9233361963327,1683.9629171043653,1636.9231631489329,1646.9233361963327
56,COMP_M,1,1_5,1_(2-5),17,20,12,16,1_2,22.909774436090224,1650.8904400671715,1673.8002145032617,1635.8902711435715,1650.8904400671715
60,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,1672.6897528171794,1734.8412234054147,1672.6897528171794,1672.6897528171794
60,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,1672.6897528171794,1745.9750469348264,1672.6897528171794,1672.6897528171794
60,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,1672.6897528171794,1723.4132822289441,1672.6897528171794,1672.6897528171794
60,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,1672.6897528171794,1759.8515175230618,1672.6897528171794,1672.6897528171794
58,COMP_M,6,6_28,6_(26-28),53,55,3,38,6_26,44.95454545454545,1682.308579310647,1727.2631247651925,1672.3084622557267,1682.308579310647
58,COMP_M,6,6_27,6_(26-27),53,54,3,25,6_26,53.3052738336714,1684.3086144744464,1737.6138883081178,1672.3084622557267,1684.3086144744464
50,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,1685.012332471808,1770.669653344082,1677.012255071781,1685.012332471808
56,COMP_M,1,1_8,1_(3-8),18,23,12,25,1_3,29.417849898580123,1688.557049688278,1717.974899586858,1679.5569378102382,1688.557049688278
56,COMP_M,1,1_6,1_(3-6),18,21,12,16,1_3,21.716433941997852,1690.5570067373183,1712.273440679316,1679.5569378102382,1690.5570067373183
56,COMP_M,1,1_7,1_(3-7),18,22,12,16,1_3,44.23737916219119,1694.5570928531713,1738.7944720153625,1679.5569378102382,1694.5570928531713
57,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,1700.9142644068465,1811.4132664028546,1700.9142644068465,1700.9142644068465
48,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,1720.478243350054,1760.9761336454128,1720.478243350054,1720.478243350054
54,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,1722.9199669098728,1800.507871269929,1718.9199163956862,1722.9199669098728
54,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,1728.920089443086,1765.9596703511186,1718.9199163956862,1728.920089443086
59,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,1738.8026410375278,1829.191056710441,1731.8025309153945,1738.8026410375278
61,COMP_M,9,9_41,M.USER.APP.9,13,81,32,23,None,52.68970588235294,1744.0000469348265,1796.6897528171794,1737.0,1744.0000469348265
62,COMP_M,8,8_37,M.USER.APP.8,12,72,22,11,None,41.97595473833098,1750.0000911876268,1791.9760459259578,1742.0,1750.0000911876268
63,COMP_M,4,4_19,M.USER.APP.4,5,38,40,4,None,47.495370370370374,1757.0001363937997,1804.4955067641702,1745.0,1757.0001363937997
64,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,1765.0000823349333,1867.91425399162,1757.0,1765.0000823349333
48,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,1770.669653344082,1856.3269742163561,1760.9761336454128,1768.9762110454396
65,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,1772.0000909291998,1826.6419018479749,1764.0,1772.0000909291998
62,COMP_M,8,8_38,8_(37-38),72,73,11,11,8_37,60.74964639321075,1791.9760459259578,1852.7256923191685,1791.9760459259578,1791.9760459259578
66,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,1796.0001357058136,1904.8025309153945,1780.0,1796.0001357058136
67,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,1796.6897528171794,1849.3794586995323,1786.0,1793.0000469348265
61,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,1796.6897528171794,1858.8412234054147,1796.6897528171794,1796.6897528171794
61,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,1796.6897528171794,1869.9750469348264,1796.6897528171794,1796.6897528171794
61,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,1796.6897528171794,1847.4132822289441,1796.6897528171794,1796.6897528171794
61,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,1796.6897528171794,1883.8515175230618,1796.6897528171794,1796.6897528171794
54,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,1800.507871269929,1841.0057615652877,1800.507871269929,1800.507871269929
63,COMP_M,4,4_20,4_(19-20),38,39,4,4,4_19,51.729166666666664,1804.4955067641702,1856.224673430837,1804.4955067641702,1804.4955067641702
63,COMP_M,4,4_21,4_(19-21),38,40,4,4,4_19,64.91203703703704,1804.4955067641702,1869.407543801207,1804.4955067641702,1804.4955067641702
63,COMP_M,4,4_22,4_(19-22),38,41,4,36,4_19,82.699173553719,1811.4955557693168,1894.1947293230357,1804.4955067641702,1811.4955557693168
65,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,1826.6419018479749,1886.154551648241,1826.6419018479749,1826.6419018479749
65,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,1826.6419018479749,1893.2637393979082,1826.6419018479749,1826.6419018479749
59,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,1834.191097156281,1866.9509537871054,1829.191056710441,1834.191097156281
59,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,1837.1911254677211,1889.5244588010544,1829.191056710441,1837.1911254677211
65,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,1838.642026206215,1908.922727960601,1826.6419018479749,1838.642026206215
68,COMP_M,5,5_23,M.USER.APP.5,8,50,24,3,None,91.28971962616822,1844.0000623347732,1935.2897819609416,1834.0,1844.0000623347732
67,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,1849.3794586995323,1900.102988111297,1849.3794586995323,1849.3794586995323
62,COMP_M,8,8_39,8_(38-39),73,74,11,11,8_38,49.84016973125884,1852.7256923191685,1902.5658620504273,1852.7256923191685,1852.7256923191685
62,COMP_M,8,8_40,8_(38-40),73,75,11,11,8_38,75.6082036775106,1852.7256923191685,1928.333895996679,1852.7256923191685,1852.7256923191685
54,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,1856.3269742163561,1941.9842950886302,1841.0057615652877,1849.0058389653145
67,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,1858.8412234054147,1920.99269399365,1849.3794586995323,1849.3794586995323
64,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,1867.91425399162,1978.413255987628,1867.91425399162,1867.91425399162
67,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,1869.9750469348264,1943.2603410524734,1849.3794586995323,1849.3794586995323
67,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,1883.8515175230618,1971.0132822289443,1849.3794586995323,1849.3794586995323
59,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,1889.5244588010544,1922.523264057924,1889.5244588010544,1889.5244588010544
59,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,1891.524492158481,1945.929254063243,1889.5244588010544,1891.524492158481
66,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,1911.8026410375278,2002.191056710441,1904.8025309153945,1911.8026410375278
69,COMP_M,7,7_29,M.USER.APP.7,10,56,6,49,None,92.19783616692426,1925.0001160248798,2017.197952191804,1918.0,1925.0001160248798
68,COMP_M,5,5_24,5_(23-24),50,51,3,3,5_23,35.085669781931465,1935.2897819609416,1970.375451742873,1935.2897819609416,1935.2897819609416
68,COMP_M,5,5_25,5_(23-25),50,52,3,38,5_23,32.77435064935065,1945.2899308258216,1978.0642814751723,1935.2897819609416,1945.2899308258216
71,COMP_M,4,4_19,M.USER.APP.4,4,38,6,4,None,47.495370370370374,1983.0000454646,2030.4954158349703,1980.0,1983.0000454646
70,COMP_M,2,2_10,M.USER.APP.2,2,25,6,25,None,48.92190669371197,1987.0001959813862,2035.9221026750981,1973.0,1987.0001959813862
66,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,2007.191097156281,2039.9509537871054,2002.191056710441,2007.191097156281
66,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,2010.1911254677211,2062.5244588010546,2002.191056710441,2010.1911254677211
72,COMP_M,1,1_2,M.USER.APP.1,1,17,45,12,None,41.89021956087824,2014.0000515826932,2055.8902711435717,2007.0,2014.0000515826932
69,COMP_M,7,7_30,7_(29-30),56,57,49,4,7_29,43.18402777777778,2028.1981006992041,2071.382128476982,2017.197952191804,2028.1981006992041
71,COMP_M,4,4_20,4_(19-20),38,39,4,4,4_19,51.729166666666664,2030.4954158349703,2082.224582501637,2030.4954158349703,2030.4954158349703
71,COMP_M,4,4_21,4_(19-21),38,40,4,4,4_19,64.91203703703704,2030.4954158349703,2095.4074528720075,2030.4954158349703,2030.4954158349703
71,COMP_M,4,4_22,4_(19-22),38,41,4,36,4_19,82.699173553719,2037.495464840117,2120.194638393836,2030.4954158349703,2037.495464840117
70,COMP_M,2,2_11,2_(10-11),25,26,25,37,2_10,58.40034071550256,2045.9221960968584,2104.322536812361,2035.9221026750981,2045.9221960968584
72,COMP_M,1,1_3,1_(2-3),17,18,12,12,1_2,43.666666666666664,2055.8902711435717,2099.556937810238,2055.8902711435717,2055.8902711435717
66,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,2062.5244588010546,2095.5232640579243,2062.5244588010546,2062.5244588010546
66,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,2064.5244921584813,2118.929254063243,2062.5244588010546,2064.5244921584813
72,COMP_M,1,1_9,1_(2-9),17,24,12,25,1_2,28.83468559837728,2064.8903350275714,2093.7250206259487,2055.8902711435717,2064.8903350275714
72,COMP_M,1,1_4,1_(2-4),17,19,12,16,1_2,22.076262083780883,2066.8904011384916,2088.9666632222725,2055.8902711435717,2066.8904011384916
74,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,2069.00005801244,2129.745475527715,2066.0,2069.00005801244
73,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,2070.0000454646,2121.4236043618434,2066.0,2070.0000454646
